id_user	mp3_file	text
000001	0000001.mp3	 mă numesc Nadia am douăzeci și nouă de ani și sunt atee
000002	0000002.mp3	 sunt Pavel Sanduleac și sunt pastor al bisericii reformate din Chișinău și predau filozofia
000003	0000003.mp3	 mă numesc Marina Blaja și sunt adeptă a credinței Bahai
000004	0000004.mp3	 Eu mă numesc   fac parte dintr-o organizație spirituală la noi în popor îi mai spune Hare-Krishna 
000004	0000005.mp3	 Numele meu de facto sau în pașaport este Arteom Am treizeci și patru de ani dintre care 13 ani da sunt adept practicii spirituale care se mai numește în   Yoga 
000005	0000006.mp3	 Mă numesc Ana Sochircă am patruzeci și patru de ani sunt psiholog mama a trei copii și sunt musulmană de douăzeci și trei de ani 
000006	0000007.mp3	 Mă numesc diaconul Dionisie Chiriac sunt slujitor al bisericii cu hramul Întâmpinarea Domnului din cadrul Universității de Stat din Moldova 
000001	0000008.mp3	 m-am născut într-o familie creștină ortodoxă De mică am fost foarte des la biserică având o bunică foarte credincioasă doar că eu niciodată nu am fost cu totul în religie 
000001	0000009.mp3	 Tot timpul apăreau diferite întrebări De ce se face așa Dar de ce femeile au capul astupat în biserică Dar de ce trebuie de sărutat mâna popii 
000001	0000010.mp3	 Tot timpul apăreau așa neclarități care mă făceau să fiu confuză 
000001	0000011.mp3	 De mică am știut și tatăl nostru și ce mai sunt acolo nu le mai țin minte dar undeva de la vârsta zece 11 ani am refuzat total să mai merg la biserică 
000004	0000012.mp3	 În copilărie mă duceam și eu la biserică ca și toată lumea mai mult decât atât preotul din sat m-a luat în altar să-l ajut pe dânsul 
000004	0000013.mp3	 O perioadă eu umblam undeva pe la până la 11 12 ani undeva după care tata îmi spunea ai fost la biserică 
000004	0000014.mp3	 Da l-ai văzut Dumnezeu Zic nu atunci ce umbli acolo dar
000004	0000015.mp3	 Eu umblam pentru că avem ideile mele acolo mai ales îmi plăceau băbuțele care duminica dădeau diferite dulciuri 
000006	0000016.mp3	 Povestea mea începe într-un mod neașteptat pentru mine 
000006	0000017.mp3	 Traseul pe care l-am parcurs nu mi l-aș fi putut imagina vreodată 
000006	0000018.mp3	 M-am născut într-o familie de la țară a unor oameni simpli muncitori în care Dumnezeu exista în casă dar din păcate nu la un nivel asumat bine cunoscut 
000006	0000019.mp3	 Dat fiind faptul acesta și eu la început am moștenit ce am primit 
000006	0000020.mp3	 Îmi aminte și acum cum bunica aducându-mă la biserică mă sfătuia îmi sugera ce trebuie să răspund la spovedanie 
000006	0000021.mp3	 Știa deja întrebările tipice pe care le pune preotul și atunci am mers pe linia aceasta până la o vârstă 
000001	0000022.mp3	 Eram mică nu pot să spun câți ani aveam dar țin minte că eram la biserică și a trebuit să sărut mâna popii și eu am refuzat să fac asta 
000001	0000023.mp3	 Și era o doamnă în vârstă care așa s-o uitat urât la mine și a spus trebuie 
000001	0000024.mp3	 Și eu nu nu trebuie eu asta n-am s-o fac 
000001	0000025.mp3	 A fost și bunica supărată atunci pe mine și babele din biserică șoșoteau și uite ea nu vrea 
000001	0000026.mp3	 Dar nu am refuzat să fac asta 
000001	0000027.mp3	 Pentru că eu nu am înțeles de ce 
000007	0000028.mp3	 Bunica nu ți-a explicat 
000001	0000029.mp3	 Că trebuie Majoritatea întrebări la noi se răspund cu trebuie 
000001	0000030.mp3	 Lumea nu are explicații de ce trebuie Trebuie 
000004	0000031.mp3	 Dacă îl ajuți pe preot respectiv este așa numitele cărbuni astea sunt ciocălăi ars 
000004	0000032.mp3	 Și respectiv ea se pun în candelă 
000004	0000033.mp3	 Și până când preotul citește Evanghelia tu trebuie să aprinzi cadelnița 
000004	0000034.mp3	 Pentru că el când termină Evanghelia să facă cercul ăsta prin prin biserică 
000004	0000035.mp3	 Da la mine era ude bunica n-o reușit să le usuce bine 
000004	0000036.mp3	 Respectiv am încercat să să le aprind și era o un mic scântei 
000004	0000037.mp3	 Și eu suflam ca să fac focul mai mare 
000004	0000038.mp3	 eram foarte determinat ca să suflu cât se poate mai mai mult 
000004	0000039.mp3	 Și până când eu suflam cu cu fum s-o umplut mica cămeruță 
000004	0000040.mp3	 Și pe urmă altarul 
000004	0000041.mp3	 Și apoi pe urmă din altar ieșea fum în în biserică 
000004	0000042.mp3	 Oamenii își dădeau seama că ceva se întâmplă 
000004	0000043.mp3	 Părintele nu putea opri Evanghelia pentru că este Evanghelia 
000004	0000044.mp3	 acesta Este un ritual sfânt 
000004	0000045.mp3	 Da fum tot mai mult tot mai mult 
000004	0000046.mp3	 Da eu suflam tot mai determinat mai determinat pentru că iată iată iată acuș
000004	0000047.mp3	 se aprinde 
000004	0000048.mp3	 Eu nu știu cât o durat Evanghelia 
000004	0000049.mp3	 Poate douăzeci de note 
000004	0000050.mp3	 Da tot timpul ăsta eu suflam 
000004	0000051.mp3	 Am umplut cu fum nu numai altarul dar și toată biserica 
000004	0000052.mp3	 Oamenii au deschis ferestrele 
000004	0000053.mp3	 Că într-un moment un glas gros din spatele meu Și faci băi
000004	0000056.mp3	 Preotul pe urmă și-a cerut scuze Mă scuzi te rog frumos da
000004	0000057.mp3	 eram șocat 
000004	0000059.mp3	 Asta era așa o o situație hazlie 
000003	0000060.mp3	 A fost mai întâi o perioadă când eram foarte indiferentă de religie 
000003	0000061.mp3	 Chiar nu mă interesa deloc 
000003	0000062.mp3	 Centrul Universului eram eu 
000003	0000063.mp3	 Dorințele mele interesele mele 
000003	0000064.mp3	 Ceea ce-i interesant adolescenților Muzica
000003	0000065.mp3	 relații
000003	0000066.mp3	 Dar la un moment dat am fost la mare și acolo erau niște tineri credincioși creștini 
000003	0000067.mp3	 Și am văzut exemplul lor bun 
000003	0000068.mp3	 Am văzut cât sunt ei de primitori 
000003	0000069.mp3	 Nu contează cum arăți 
000003	0000070.mp3	 Vorbeau cu mine și erau baptiști dacă nu mă greșesc 
000003	0000071.mp3	 Și mi-au dat o carte legată cu creștinismul 
000003	0000072.mp3	 La început am început să mă râd 
000003	0000073.mp3	 Pentru că era era ceva genul că n-ar trebui să mergem la discotecă 
000003	0000074.mp3	 Dar și pentru mine era cam ridicol într-un fel 
000003	0000075.mp3	 Dar la un moment dat am început să citesc diferite cărți creștine 
000003	0000076.mp3	 Și chiar mi-au plăcut ideile din Biblie 
000003	0000077.mp3	 Chiar am devenit o adeptă așa sârguincioasă sau cum înflăcărată aș spune 
000003	0000078.mp3	 Dar n-a fost pentru mult timp A fost
000003	0000079.mp3	 pentru câteva luni 
000003	0000080.mp3	 Am încercat odată să mă duc la biserică dar nu prea am fost primită cum aș vrea pentru că eram foarte rușinoasă și aveam nevoie de atenție 
000003	0000081.mp3	 Adică cineva să mă includă în cercul lor 
000003	0000082.mp3	 Dar nu a fost așa de aceea
000003	0000083.mp3	 cam așa a trecut asta și după ascultam pastori diferiți și
000003	0000084.mp3	 uneori credeam că familia mea nu prea trăiește după aceste principii și uneori judecam pe mama pe mătușa că trebuie altfel să trăiți 
000003	0000085.mp3	 Chiar mă rugam la un moment dat ca Isus să vină a doua venire a lui Isus cum toți creștinii așteaptă 
000006	0000086.mp3	 Chiar nu m-am gândit că o să-mi leg viața de biserică și de Dumnezeu cumva a fost
000006	0000087.mp3	 așa un element adeacent unul complementar în viața mea 
000006	0000088.mp3	 Mai mult decât atât chiar mă gândeam să devin medic chirurg 
000006	0000089.mp3	 Și atunci o mare fericire era în familie că s-avem medicul nostru 
000006	0000090.mp3	 Ori lucrurile s-au schimbat foarte mult la un moment dat 
000006	0000091.mp3	 Cum anume am niște rude care sunt de-o altă confesiune creștină 
000006	0000092.mp3	 Am și baptiști și penticostali 
000006	0000093.mp3	 Și de la ei auzeam tot mai des despre un Isus despre care altfel am auzit și în biserica ortodoxă 
000006	0000094.mp3	 Da nu știam prea bine cine e 
000006	0000095.mp3	 Și mi-amintesc și acum tatăl 
000006	0000096.mp3	 Și acum e un mare pescar și ne lua acum mereu cu el 
000006	0000097.mp3	 Că stând la pescuit m-am gândit la un moment dat și în gândul meu n-am știut că a fost de fapt prima mea rugăciune 
000006	0000098.mp3	 Și am spus Doamne dacă exiști cu adevărat aș vrea să te cunosc 
000006	0000099.mp3	 Nu m-am gândit că rugăciunea va fi ascultată și că viața mea va lua o turnură total neașteptată 
000006	0000100.mp3	 De atunci am început ușor ușor am mai frecventat și adunările confesiunilor respective 
000006	0000101.mp3	 Am trecut și prin momentul când chiar bunicii de pe linea paternă s-au botezat au devenit baptiști 
000006	0000102.mp3	 M-am bucurat sincer pentru ei 
000006	0000103.mp3	 Dar totuși simțeam că mai e ceva ce nu știu 
000002	0000104.mp3	 M-am născut într-o familie foarte evlavioasă și cu mare frică de Domnul 
000002	0000105.mp3	 Și părinții și buneii mei erau credincioși evanghelici baptiști care citeau Biblia 
000002	0000106.mp3	 care mergeau la biserică săptămânal care erau implicați în biserica în care am crescut 
000002	0000107.mp3	 Credința pentru mine și pentru noi era un element esențial al vieții 
000002	0000108.mp3	 Am citit Biblia de la o vârstă fragedă 
000002	0000109.mp3	 Studiam Biblia prin metoda inductivă 
000002	0000110.mp3	 Eram foarte interesat să cunosc ceea ce spune Scriptura și să trăiesc în lumina acestui adevăr 
000002	0000111.mp3	 Localitatea noastră nu era baptistă 
000002	0000112.mp3	 A fost multe momente în care trebuia să aleg trăiesc așa cum mă învață acasă și cum mă învață la biserică 
000002	0000113.mp3	 Sau trăiesc așa cum trăiesc colegii mei de școală de liceu 
000002	0000114.mp3	 aveam o profesoară de clasele primare care era parte a bisericii noastre evanghelice 
000002	0000115.mp3	 Și la un moment dat poate eram clasa a treia sau a patra eram foarte mic 
000002	0000116.mp3	 Eram cu colegii și am spus un cuvânt sau ceva o frază necurată 
000002	0000117.mp3	 Și ea mi-a spus Pavel eu aud 
000002	0000118.mp3	 Și atunci am roșit și-am
000002	0000119.mp3	 Mi-era rușine de faptul că un om din cealaltă viață mi-a m-a auzit aici 
000002	0000120.mp3	 Asta la o vârstă foarte foarte mică 
000002	0000121.mp3	 Dar provocarea întotdeauna există și mulțumim Domnului atunci când ne ajută să trăim într-un mod integru atunci când nu ai o mască aici și o mască altul dar ești aceeași persoană în ambele lumi 
000005	0000122.mp3	 Am crescut într-o familie de creștini ortodoxi familie în care s-a mers la biserică în care s-a ținut post în care s-au rugat în care s-a cultivat dragoste pentru Dumnezeu 
000005	0000123.mp3	 Și această dragoste de Dumnezeu a dat cumva roade ulterior ca la douăzeci și trei douăzeci și unu de ani să primesc Islamul să accept Islamul 
000005	0000124.mp3	 Au fost momentele care mergeam la biserică în timpul postului să ne împărtășim și era așa o regulă să urmăm exemplul bunicii 
000005	0000125.mp3	 Spre exemplu când ne spunea acum vă ridicați și pupați icoana acum faceți cruciță acum stați în liniște 
000005	0000126.mp3	 Acestea erau momentele din copilărie care mi s-au memorizat de fiecare dată când mergeam la biserică era o regulă 
000005	0000127.mp3	 Trebuie să fim cuminți s-ascultăm ce ne spune să acolo când mergea momentul ăsta de spovedanie 
000005	0000128.mp3	 Trebuia să spunem toate păcățelele noastre pe care le făcusem 
000005	0000129.mp3	 o fost frumos a fost frumos 
000003	0000130.mp3	 Cum am făcut cunoștință eu credința Bahai a fost ceva tot interesant poate chiar mistic aș spune 
000003	0000131.mp3	 După ce am citit Biblia eram foarte dornică să ajut oamenii într-adevăr să-i ajut cum aș putea eu 
000003	0000132.mp3	 Și mă gândeam mă uitam pe internet poate ceva să găsesc vreun grup de voluntari dar nu am găsit 
000003	0000133.mp3	 Dar am povestit aceste idei antrenorul meu de volei la acel moment mă ocupam cu voleiul și el știa că eu vreau să ajut oamenii 
000003	0000134.mp3	 vreau să mă ocup cu voluntariatul și el el era tot interesat de aceasta tot era credincios 
000003	0000135.mp3	 Și la un moment dat el m-a chemat la un seminar de voluntariat și când am am venit la acest seminar nu am înțeles
000003	0000136.mp3	 inițial că este inspirat de credința Bahai pentru că într-adevăr erau teme și sociale cum să ajutăm oamenii 
000003	0000137.mp3	 Și când am venit prima dată am întrebat da nu știam adică pe nimeni nu știam acolo chiar
000003	0000138.mp3	 aveam foarte multe emoții oameni noi și am întrebat dar cine a organizat acest eveniment Și au spus
000003	0000139.mp3	 comunitatea Bahai ea e pentru toți Aici poate să participe și creștini și musulmani 
000005	0000140.mp3	 Fiind studentă am avut acces la mai multă literatură la persoane care aparțineau la diferite culte religioase
000005	0000141.mp3	 și discuțiile despre aceste culte m-au făcut mai curioasă asupra asupra religiilor 
000005	0000142.mp3	 Aveam colegi aveam prieteni și erau discuții din curiozitate care apăreau 
000005	0000143.mp3	 spre exemplu prieteni din Baptism au fost   din Iachovism 
000005	0000144.mp3	 care își spuneau punctul de vedere 
000005	0000145.mp3	 Pe atunci eram doar un ascultător curios dar ulterior am început să-mi pun și eu întrebări 
000005	0000146.mp3	 să văd care este diferența dintre ceea ce cred eu și ceea ce simt eu 
000005	0000147.mp3	 pentru că până la urmă este despre Dumnezeu și fiecare îl vede prin prisma capacităților de de-a de-a percepe Creatorul 
000005	0000148.mp3	 Și a venit și rândul islamului să cunosc despre islam 
000001	0000149.mp3	 Am avut un bunel care a fost invalid foarte mulți ani 
000001	0000150.mp3	 Și eu când eram mică plecam la el mă culcam lângă el 
000001	0000151.mp3	 pat și el îmi citea multe povești îmi povestea și la mine a apărut odată întrebarea
000001	0000152.mp3	 din ce cauză tu nu te poți mișca 
000001	0000153.mp3	 Și el mi-a spus când eram tânăr vorbeam multe prostii și Dumnezeu m-a bătut cu bățul 
000001	0000154.mp3	 Și la mine automat a apărut în cap chestia asta 
000001	0000155.mp3	 Cum poți să bați un om cu bățul
000001	0000156.mp3	 Pur și simplu că el o vorbit prostii 
000001	0000157.mp3	 Și tot m-a făcut foarte confuză Eu cred că asta a fost
000001	0000158.mp3	 punctul de unde a apărut toate întrebările mele și toată confuzia mea legată de religie 
000001	0000159.mp3	 aume de la bunelul meu cred c-a fost 
000001	0000160.mp3	 Dar dacă a fost vreodată un moment în care eu am crezut cu toată ființa mea poate și a fost da eu nu-l țin minte 
000004	0000161.mp3	 Eu țin minte că mă duceam la biserică 
000004	0000162.mp3	 Învățam atunci la colegiul pedagogic 
000004	0000163.mp3	 Mă ducem la Constantin și Ileana și mă rugam zic Doamne se poate cu fata asta care mă întâlnesc să fie tot bine 
000004	0000164.mp3	 Și respectiv cum ieșeam de la biserică cum mă despărțeam cu fata și erau vreo câteva ori așa în situație și m-am supărat 
000004	0000165.mp3	 clar că copilăros 
000001	0000166.mp3	 Eram mai mică și o fost momente în care am zis dacă exiști ajută-mă aici 
000001	0000167.mp3	 Și nu s-a întâmplat nimic înseamnă că nu există mergem mai departe 
000004	0000168.mp3	 Undeva pe la douăzeci și trei de ani mă întâlneam cu o fată fata ceea poate nu era tare satisfăcută de întâlnirile noastre zice că haidem la Clubul Filosofic 
000004	0000169.mp3	 Am mers la Clubul Filosofic și eram uimit pentru că atunci era   el atunci dădea lecții publice 
000004	0000170.mp3	 Și eu am rămas șocat de logica lui 
000004	0000171.mp3	 Până atunci am citit multe alte cărți mie tare îmi plăceau îmi plac afacerile până în ziua de azi mă ocup cu afacerile 
000004	0000172.mp3	 Atunci îl citeam pe Robert   și mulți mulți alții 
000004	0000173.mp3	 Și respectiv am rămas șocat pentru că omul care spunea spunea lucruri destul de logice destul de interesant 
000004	0000174.mp3	 Și eu am început să frecventez odată la două săptămâni 
